Funds Center,Fund,Status,Document Identifier Code,Order Type,Purchasing Document,DoD Document Number,Storage Location,Short Text,FSC Code,Material,Delivery Date,Supply Category Material Code,MILSTRIP Status,Order Quantity,Order Unit,QTY Open,QTY Received,Requirement Priority,Net Order Price,Gross order value,Fund Code,Rec Code,Issuing Storage Loc.,QTY Intransit,QTY ISSUE (STO),Vendor,Advice Code,ARC,Del Ind,Delivery Completed,Project Code
A82BD,202010D20,Closed,A01,ZAR,7122955456,W90E2N93230023,0BST,"NUT,PLAIN,SLOTTED,HEXAGON",5310,014089456,11/17/19,9T,,1,EA,0,1,5,17.55,17.55,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955457,W90E2N93230024,0BST,"NUT,PLAIN,SLOTTED,HEXAGON",5310,014089456,11/17/19,9T,,1,EA,0,1,5,17.55,17.55,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7122955458,W90E2N93230025,0BST,"EJECTOR,CARTRIDGE",1005,011285721,11/17/19,9M,,1,EA,0,1,2,13.30,13.30,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123034830,W90E2N93300001,0BST,"COUPLING,PIPE",4730,003017470,11/21/19,9B,,2,EA,0,2,2,1.81,3.62,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123034831,W90E2N93300002,0BST,"TEE,PIPE TO TUBE",4730,013788084,11/21/19,9B,,2,EA,0,2,2,4.23,8.46,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123034832,W90E2N93300003,0BST,"TEE,PIPE TO TUBE",4730,010087827,11/21/19,9B,,2,EA,0,2,2,10.11,20.22,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123034833,W90E2N93300004,0BST,"TEE,PIPE TO TUBE",4730,014077535,11/21/19,9B,,2,EA,0,2,2,12.31,24.62,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123034834,W90E2N93300005,0BST,"PACKING,PREFORMED",5330,001721919,11/22/19,9T,,2,EA,0,2,5,0.47,0.94,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123044991,W90E2N93360001,0BST,"SPACER,RING",5365,014837893,12/3/19,9T,,4,EA,0,4,12,3.53,14.12,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123044992,W90E2N93360002,0BST,SHIM,5365,014837933,12/3/19,9T,,4,EA,0,4,12,1.16,4.64,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123044993,W90E2N93360003,0BST,SHIM,5365,014837962,12/3/19,9T,,4,EA,0,4,12,3.15,12.60,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123047431,W90E2N93310001,0BST,"ENVELOPE,POWER UNIT",6115,015669209,11/8/19,9K,,1,EA,0,1,5,810.83,810.83,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123047875,W90E2N93300006,0BST,"PACKING,PREFORMED",5330,001721919,11/22/19,9T,,2,EA,0,2,5,0.47,0.94,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123047876,W90E2N93300007,0BST,HEADLIGHT,6220,015027312,11/22/19,9B,,2,EA,0,2,5,29.78,59.56,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123047877,W90E2N93300008,0BST,"BELT,VEHICULAR SAFETY",2540,012030183,11/22/19,9K,,1,EA,0,1,5,24.61,24.61,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123047878,W90E2N93300009,0BST,"LIGHT,MARKER,CLEARANCE",6220,015160454,11/22/19,9B,,1,EA,0,1,5,17.85,17.85,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123047879,W90E2N93300010,0BST,"ARM,WINDSHIELD WIPER",2540,013773125,11/22/19,9B,,2,EA,0,2,5,35.47,70.94,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123047880,W90E2N93300011,0BST,"ARM,WINDSHIELD WIPER",2540,015679702,11/22/19,9K,,2,EA,0,2,5,50.45,100.90,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123047881,W90E2N93300012,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,11/22/19,9T,,2,EA,0,2,5,3.36,6.72,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123047882,W90E2N93300013,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,11/22/19,9T,,2,EA,0,2,5,3.36,6.72,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123047883,W90E2N93300014,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,11/22/19,9T,,2,EA,0,2,5,3.36,6.72,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123047884,W90E2N93300015,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,11/22/19,9T,,2,EA,0,2,5,3.36,6.72,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123047885,W90E2N93300016,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,11/22/19,9T,,2,EA,0,2,5,3.36,6.72,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123047886,W90E2N93300017,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,11/22/19,9T,,2,EA,0,2,5,3.36,6.72,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123121079,W90E2N93380001,0BST,"MANIFOLD,CHARGING AND TESTING,REFRIGER",4130,013964422,11/27/19,9B,,2,EA,0,2,5,173.41,346.82,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123121080,W90E2N93380002,0BST,"VACUUM PUMP UNIT,ROTARY",4310,011355569,11/27/19,9P,,1,EA,0,1,5,327.52,327.52,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123121081,W90E2N93380003,0BST,"RECOVERY AND CHARGING SCALE,REFRIGERAN",4130,013896871,11/27/19,9B,,1,EA,0,1,5,411.81,411.81,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123240437,W90E2N93470001,0BST,"SEAT,VEHICULAR",2540,013608047,11/7/19,9K,,1,EA,0,1,5,676.41,676.41,J,O,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZIIU,7123240453,W90E2N93470002,0BST,LOUDSPEAKER-CONTROLUNIT,5965,012221420,11/21/19,9G,,1,EA,0,1,5,"1,163.00","1,163.00",J,F,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123348641,W90E2N93530001,0BST,"RETAINER,PACKING",5330,013626141,12/20/19,9T,,2,EA,0,2,2,43.01,86.02,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Open,A01,ZAR,7123351721,W90E2N93540001,0BST,"KIT,COVER,SOFT TOP",2540,014371463,11/8/19,9K,,4,KT,2,2,5,"1,616.66","6,466.64",J,Z,WHQ1,0,2,PLANT2001,,X,,,
A82BD,202010D20,Closed,A01,ZAR,7123351722,W90E2N93540002,0BST,"KIT,COVER,SOFT TOP",2540,014371463,11/8/19,9K,,1,KT,0,1,5,"1,616.66","1,616.66",J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123351723,W90E2N93540003,0BST,"PARTS KIT,SPECIALIZED",2590,016028178,12/20/19,9K,,1,EA,0,1,5,799.93,799.93,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123351724,W90E2N93540004,0BST,"PARTS KIT,SPECIALIZED",2590,016028178,12/20/19,9K,,1,EA,0,1,5,799.93,799.93,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123430630,W90E2N00080012,0BST,"BLADE,WINDSHIELD WIPER",2540,015752261,1/9/20,9K,,2,EA,0,2,5,10.91,21.82,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123430631,W90E2N00080013,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,1/9/20,9T,,2,EA,0,2,5,3.36,6.72,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123430632,W90E2N00080014,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,1/9/20,9T,,2,EA,0,2,5,3.36,6.72,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123430633,W90E2N00080015,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,1/9/20,9T,,4,EA,0,4,5,3.36,13.44,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123430634,W90E2N00080016,0BST,"INDICATOR,TEMPERATURE,SYNCHRO",6685,015234690,1/9/20,9G,,1,EA,0,1,5,80.25,80.25,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123455518,W90E2N00070001,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,014532027,1/8/20,9B,,1,EA,0,1,2,116.82,116.82,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123465755,W90E2N00070002,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,1/8/20,9T,,2,EA,0,2,5,3.36,6.72,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123467109,W90E2N00080001,0BST,"PACKING,PREFORMED",5330,001721919,1/9/20,9T,,2,EA,0,2,5,0.47,0.94,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123467110,W90E2N00080002,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013717973,1/9/20,9T,,2,EA,0,2,5,10.93,21.86,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123467111,W90E2N00080003,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,014832293,1/9/20,9G,,1,EA,0,1,5,31.94,31.94,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123467112,W90E2N00080004,0BST,"NUT,PLAIN,CASTELLAT",5310,011555396,1/9/20,9T,,1,EA,0,1,5,0.95,0.95,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123467113,W90E2N00080005,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,1/9/20,9T,,2,EA,0,2,5,3.36,6.72,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123467114,W90E2N00080006,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,1/9/20,9T,,4,EA,0,4,5,3.36,13.44,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123467375,W90E2N00080007,0BST,"NUT,SELF-LOCKING,EXTENDED WASHER,HEXAG",5310,013696706,1/9/20,9T,,1,EA,0,1,5,0.37,0.37,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123467376,W90E2N00080008,0BST,"RELAY,ELECTROMAGNETIC",5945,015683885,1/9/20,9G,,1,EA,0,1,5,195.74,195.74,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123470276,W90E2N00080009,0BST,"SEAL,PLAIN",5330,013624993,1/9/20,9T,,10,EA,0,10,2,3.27,32.70,J,Z,WHQ1,0,10,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123480366,W90E2N00080010,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,014832293,1/9/20,9G,,2,EA,0,2,5,31.94,63.88,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123480367,W90E2N00080011,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013700643,1/9/20,9T,,4,EA,0,4,5,3.36,13.44,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123481415,W90E2N00080017,0BST,"BRACKET,VEHICULAR COMPONENTS",2590,013160084,1/9/20,9K,,2,EA,0,2,5,37.92,75.84,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123481416,W90E2N00080018,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,013690893,1/9/20,9T,,2,EA,0,2,5,26.32,52.64,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123481417,W90E2N00080019,0BST,"DRAG LINK,STEERING",2530,013773127,1/9/20,9K,,1,EA,0,1,2,142.79,142.79,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123485015,W90E2N00090001,0BST,"LIGHT,PARKING",6220,014826107,1/10/20,9B,,1,EA,0,1,5,75.32,75.32,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123485016,W90E2N00090002,0BST,"INDICATOR,LIQUID QUANTITY",6680,015281414,1/10/20,9B,,1,EA,0,1,2,71.22,71.22,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123505608,W90E2N00240001,0BST,"PUMP ASSEMBLY,POWERSTEERING,VEHICULAR",2530,014602439,1/25/20,9K,,1,EA,0,1,2,264.67,264.67,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123547217,W90E2N00140001,0BST,"RING,RETAINING",5325,013626127,1/15/20,9T,,10,EA,0,10,2,2.06,20.60,J,Z,WHQ1,0,10,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123547218,W90E2N00140002,0BST,"SCREW,CAP,HEXAGON HEAD",5305,013624399,1/15/20,9T,,2,EA,0,2,2,1.47,2.94,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123563689,W90E2N00150001,0BST,"TIE ROD,STEERING",2530,013634436,1/9/20,9K,,1,EA,0,1,5,569.01,569.01,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123563690,W90E2N00150002,0BST,POWER SUPPLY,6130,014796012,1/9/20,9G,,1,EA,0,1,2,773.67,773.67,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123563691,W90E2N00150003,0BST,"WHEEL,PNEUMATIC TIRE",2530,015427405,1/10/20,9K,,1,AY,0,1,2,"1,031.00","1,031.00",J,H,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Open,A01,ZAR,7123563692,W90E2N00150004,0BST,"ENGINE,DIESEL",2815,123763027,1/12/20,9Z,,1,EA,1,0,2,"4,271.00","4,271.00",J,D,WHQ1,0,0,PLANT2001,,X,,,
A82BD,202010D20,Closed,A01,ZAR,7123563693,W90E2N00150005,0BST,COLLECTOR ASSEMBLY,6665,015289281,1/14/20,9Z,,1,EA,0,1,2,"22,524.00","22,524.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123563694,W90E2N00150006,0BST,COLLECTOR ASSEMBLY,6665,015289281,1/14/20,9Z,,1,EA,0,1,2,"22,524.00","22,524.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123564614,W90E2N00160001,0BST,"PROBE ASSEMBLY,SAM",6665,123266355,1/15/20,9Z,,1,EA,0,1,2,"31,290.00","31,290.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123578115,W90E2N00160002,0BST,"BATTERY,STORAGE",6140,014851472,1/15/20,9G,,3,EA,0,3,2,365.89,"1,097.67",J,Z,WHQ1,0,3,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123578116,W90E2N00160003,0BST,THERMAL IMAGING SYSTEM,5855,015390509,1/15/20,9M,,1,EA,0,1,2,"103,583.00","103,583.00",J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123578117,W90E2N00160004,0BST,VIAL ASSEMBLY,6675,015686560,1/15/20,9Z,,1,EA,0,1,5,926.00,926.00,J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123578118,W90E2N00160005,0BST,FLUID TRANSFER SYST,6665,015289282,1/15/20,9Z,,1,EA,0,1,2,"28,872.00","28,872.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123578119,W90E2N00160006,0BST,FLUID TRANSFER SYST,6665,015289282,1/15/20,9Z,,1,EA,0,1,2,"28,872.00","28,872.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123592610,W90E2N00170001,0BST,"LATCH,DOOR,VEHICULAR",2540,013741764,1/18/20,9K,,1,EA,0,1,2,227.30,227.30,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123592611,W90E2N00170002,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,015677160,1/18/20,9B,,2,EA,0,2,2,16.36,32.72,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123592612,W90E2N00170003,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,123517522,1/18/20,9B,,3,EA,0,3,2,54.76,164.28,J,Z,WHQ1,0,3,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123632773,W90E2N00220001,0BST,"DUMMY COUPLING,AUTOMOTIVE AIR BRAKE HO",2530,014776586,1/23/20,9K,,1,EA,0,1,5,10.68,10.68,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123632774,W90E2N00220002,0BST,"CHAIN ASSEMBLY,SINGLE LEG",4010,015253835,1/23/20,9T,,1,EA,0,1,5,8.62,8.62,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Open,A01,ZAR,7123640090,W90E2N00220003,0BST,"KIT,BATTLE DAMAGE A",2590,016595620,1/18/20,9K,,2,KT,2,0,5,"2,880.69","5,761.38",J,Z,WHQ1,0,0,PLANT2001,,X,,,
A82BD,202010D20,Closed,A01,ZAR,7123640091,W90E2N00220004,0BST,BUMPER,5340,011867658,1/23/20,9T,,1,EA,0,1,5,6.52,6.52,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123661718,W90E2N00230001,0BST,"ROPE,FIBROUS",4020,013204113,1/23/20,9T,,2,CL,0,2,5,101.47,202.94,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123661719,W90E2N00230002,0BST,"SHAFT,DRIVE,FLEXIBLE",3040,123248076,1/24/20,9K,,1,EA,0,1,5,10.08,10.08,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123714822,W90E2N00280011,0BST,"PUMPING UNIT,HYDRAULIC,POWER DRIVEN",4320,014174876,1/29/20,9K,,1,EA,0,1,5,463.61,463.61,J,O,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123716799,W90E2N00280005,0BST,"VIAL,CALIBRATION",6675,015685028,1/24/20,9Z,,1,EA,0,1,5,825.00,825.00,J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123716800,W90E2N00280006,0BST,"VIAL,CALIBRATION",6675,015685028,1/24/20,9Z,,1,EA,0,1,5,825.00,825.00,J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123716801,W90E2N00280007,0BST,COLLECTOR ASSEMBLY,6665,015289281,1/24/20,9Z,,1,EA,0,1,2,"22,524.00","22,524.00",J,D,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123716802,W90E2N00280008,0BST,VIAL ASSEMBLY,6675,015686560,1/24/20,9Z,,1,EA,0,1,5,926.00,926.00,J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123716803,W90E2N00280009,0BST,VIAL ASSEMBLY,6675,015686560,1/24/20,9Z,,1,EA,0,1,5,926.00,926.00,J,K,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Open,A01,ZAR,7123716804,W90E2N00280010,0BST,VIAL ASSEMBLY,6675,015686560,1/24/20,9Z,,1,EA,1,0,5,926.00,926.00,J,K,WHQ1,0,0,PLANT2001,,X,,,
A82BD,202010D20,Closed,A01,ZAR,7123739475,W90E2N00290001,0BST,"BLADE,WINDSHIELD WIPER",2540,014822300,1/30/20,9K,,1,EA,0,1,5,4.40,4.40,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123739476,W90E2N00290002,0BST,"BLADE,WINDSHIELD WIPER",2540,014822300,1/30/20,9K,,3,EA,0,3,5,4.40,13.20,J,Z,WHQ1,0,3,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123739477,W90E2N00290003,0BST,"STOP LIGHT,VEHICULAR",6220,014826105,1/30/20,9B,,1,EA,0,1,5,66.45,66.45,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123739478,W90E2N00290004,0BST,"STOP LIGHT,VEHICULAR",6220,014826105,1/30/20,9B,,1,EA,0,1,5,66.45,66.45,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123739479,W90E2N00290005,0BST,BUMPER,5340,011867658,1/30/20,9T,,1,EA,0,1,5,6.52,6.52,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123739480,W90E2N00290006,0BST,"SCREW,CAP,HEXAGON HEAD",5305,121419850,1/30/20,9T,,4,EA,0,4,5,0.29,1.16,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123739481,W90E2N00290007,0BST,"COVER,ACCESS",5340,123517593,1/30/20,9T,,1,EA,0,1,5,98.74,98.74,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123739482,W90E2N00290008,0BST,"SCREW,CAP,HEXAGON HEAD",5305,015817719,1/30/20,9T,,4,EA,0,4,5,0.23,0.92,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123739483,W90E2N00290009,0BST,BUMPER,5340,011858821,1/30/20,9T,,2,EA,0,2,5,3.60,7.20,J,Z,WHQ1,0,2,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123739484,W90E2N00290010,0BST,"WASHER,FLAT",5310,121420645,1/30/20,9T,,4,EA,0,4,5,0.05,0.20,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123739485,W90E2N00290011,0BST,"NUT,SELF-LOCKING,HEXAGON",5310,015810440,1/30/20,9T,,4,EA,0,4,5,0.06,0.24,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123739486,W90E2N00290012,0BST,"WASHER,LOCK",5310,121420658,1/30/20,9T,,4,EA,0,4,5,0.39,1.56,J,Z,WHQ1,0,4,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123745034,W90E2N00290013,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,123309290,1/30/20,9B,,1,EA,0,1,2,36.30,36.30,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123745035,W90E2N00290014,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,123309291,1/30/20,9B,,1,EA,0,1,2,22.17,22.17,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123745036,W90E2N00290015,0BST,"CLAMP,HOSE",4730,121633346,1/30/20,9B,,1,EA,0,1,2,2.60,2.60,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123760412,W90E2N00290017,0BST,"WASHER,FLAT",5310,012691371,1/30/20,9T,,6,EA,0,6,2,2.50,15.00,J,Z,WHQ1,0,6,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123760413,W90E2N00290018,0BST,"MOUNT,RESILIENT,WEAPON SYSTEM",5342,011853561,1/30/20,9T,,6,EA,0,6,2,11.92,71.52,J,Z,WHQ1,0,6,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123760414,W90E2N00290019,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,200025977,1/30/20,9O,,1,EA,0,1,5,70.48,70.48,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123762241,W90E2N00300001,0BST,"PULLEY,GROOVE",3020,012101391,1/31/20,9K,,1,EA,0,1,2,41.97,41.97,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123791089,W90E2N00310001,0BST,"LENS,LIGHT",6220,013753536,2/1/20,9B,,1,EA,0,1,5,13.76,13.76,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123793884,W90E2N00310003,0BST,"HOSE ASSEMBLY,NONMETALLIC",4720,014796013,2/1/20,9B,,1,EA,0,1,2,38.12,38.12,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123793885,W90E2N00310004,0BST,"ADAPTER,STRAIGHT,PIPE TO TUBE",4730,010918032,2/1/20,9B,,1,EA,0,1,2,2.04,2.04,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
A82BD,202010D20,Closed,A01,ZAR,7123793886,W90E2N00310005,0BST,"ELBOW,PIPE",4730,002315603,2/1/20,9B,,1,EA,0,1,2,15.37,15.37,J,Z,WHQ1,0,1,PLANT2001,,X,,X,
